Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7267,-0.94,-0.23,0.06,-12.05,-5.08,-2.95,470
7287,-0.88,-0.33,0.03,-11.73,-5.89,-5.39,467
7307,-0.88,-0.36,0.07,-1.82,-0.96,-4.9,467
7327,-0.91,-0.27,0.04,0.54,0.48,-4.87,467
7347,-0.97,-0.16,0.04,-3.61,0.61,-5.82,468
7367,-0.96,-0.11,0.03,-3.95,1.41,-6.82,468
7388,-0.91,-0.28,0.05,1.9,3.59,-12.0,468
7408,-0.9,-0.37,0.06,13.57,8.75,-14.28,468
7429,-0.91,-0.3,0.03,14.63,8.81,-14.99,468
7448,-0.92,-0.21,0.01,8.5,7.65,-15.13,468
7469,-0.95,-0.19,0.03,6.37,8.86,-16.76,468
7488,-0.94,-0.17,0.06,9.37,8.87,-20.49,469
7508,-0.96,-0.16,0.08,16.31,14.9,-28.53,469
7528,-1.05,0.06,0.12,22.39,20.0,-34.24,470
7548,-1.15,0.44,0.3,25.95,23.55,-41.24,473
7568,-1.19,0.52,0.43,28.1,35.3,-65.65,475
7588,-1.11,-0.04,0.29,-15.0,23.94,-99.71,480
7608,-1.03,-0.47,0.0,-28.54,31.79,-82.0,481
7628,-1.07,-0.74,0.01,-19.98,29.16,-67.73,481
7648,-1.02,-0.64,0.09,-8.07,1.7,-25.48,481
7668,-0.74,-0.43,-0.04,-12.33,-10.24,5.57,482
7688,-0.66,-0.55,-0.02,-20.85,-27.46,34.14,482
7708,-0.58,-0.76,-0.03,-10.17,-50.38,68.44,482
7729,-0.62,-0.63,-0.02,-1.03,-66.76,107.94,481
7749,-0.8,-0.38,0.08,-12.36,-81.31,133.76,480
7770,-0.91,-0.35,0.1,-37.79,-93.0,139.04,480
7789,-0.94,-0.4,0.19,-45.24,-91.2,143.33,479
7810,-0.82,-0.47,0.23,-34.17,-76.67,136.2,478
7829,-0.76,-0.5,0.19,4.76,-44.94,115.53,477
7849,-0.89,-0.35,0.09,49.18,-31.58,101.94,476
7869,-0.88,-0.04,0.08,56.45,-22.82,89.04,475
7889,-0.94,0.1,0.16,34.45,-14.79,56.76,475
7909,-0.82,0.09,0.22,18.24,-9.95,29.43,475
7929,-0.85,0.0,0.1,7.67,-3.22,-3.88,475
7949,-0.93,-0.16,0.17,-2.42,-3.08,-17.08,475
7969,-0.78,-0.21,0.15,-11.95,0.02,-28.08,476
7989,-0.82,-0.2,0.06,-21.96,5.27,-39.99,476
8009,-0.86,-0.27,0.01,-36.45,4.0,-42.76,475
8029,-0.82,-0.31,-0.11,-40.69,16.2,-44.08,475
8049,-1.01,-0.26,0.09,-30.21,18.61,-31.71,475
8070,-1.14,-0.2,0.33,-14.3,28.75,-14.72,477
8090,-1.31,-0.14,0.37,-14.4,11.27,-23.77,478
